,Area,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,ZIP_Code,Clusters_DBSCAN,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,HZVI_July_30th_2021,Latitude,Longitude,VenueCategory_Area_Neighborhood,boundingbox,coords1,coords2,polygons,polygons_raw,geometry
472,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Twisted Root Burger Co.,32.78290592755681,-96.78545367892681,American Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"American Restaurant, Downtown Dallas, Deep Ellum","[32.7828804, 32.7829804, -96.785527, -96.785427]","[32.7828804, -96.785527]","[32.7829804, -96.785427]","[[-96.785527, 32.7829804], [-96.785527, -96.785427], [32.7828804, -96.785427], [32.7828804, 32.7829804], [-96.785527, 32.7829804]]","POLYGON ((-96.785527 32.7829804, -96.785527 -96.785427, 32.7828804 -96.785427, 32.7828804 32.7829804, -96.785527 32.7829804))","POLYGON ((-96.785527 32.7829804, -96.785527 -96.785427, 32.7828804 -96.785427, 32.7828804 32.7829804, -96.785527 32.7829804))"
473,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Mokah Coffee & Tea,32.781788669029915,-96.78211220534156,Coffee Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Coffee Shop, Downtown Dallas, Deep Ellum","[32.781793953363, 32.781893953363, -96.782166324693, -96.782066324693]","[32.781793953363, -96.782166324693]","[32.781893953363, -96.782066324693]","[[-96.782166324693, 32.781893953363], [-96.782166324693, -96.782066324693], [32.781793953363, -96.782066324693], [32.781793953363, 32.781893953363], [-96.782166324693, 32.781893953363]]","POLYGON ((-96.78216632469299 32.781893953363, -96.78216632469299 -96.78206632469301, 32.781793953363 -96.78206632469301, 32.781793953363 32.781893953363, -96.78216632469299 32.781893953363))","POLYGON ((-96.78216632469299 32.781893953363, -96.78216632469299 -96.78206632469301, 32.781793953363 -96.78206632469301, 32.781793953363 32.781893953363, -96.78216632469299 32.781893953363))"
474,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Trees,32.78464826879576,-96.78451891740097,Rock Club,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Rock Club, Downtown Dallas, Deep Ellum","[32.7845887, 32.7848888, -96.7845996, -96.7843647]","[32.7845887, -96.7845996]","[32.7848888, -96.7843647]","[[-96.7845996, 32.7848888], [-96.7845996, -96.7843647], [32.7845887, -96.7843647], [32.7845887, 32.7848888], [-96.7845996, 32.7848888]]","POLYGON ((-96.78459960000001 32.7848888, -96.78459960000001 -96.7843647, 32.7845887 -96.7843647, 32.7845887 32.7848888, -96.78459960000001 32.7848888))","POLYGON ((-96.78459960000001 32.7848888, -96.78459960000001 -96.7843647, 32.7845887 -96.7843647, 32.7845887 32.7848888, -96.78459960000001 32.7848888))"
475,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Zåtar Lebanese Tapas & Bar,32.78364850888207,-96.78215976789718,Middle Eastern Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Middle Eastern Restaurant, Downtown Dallas, Deep Ellum","[32.783607816327, 32.783707816327, -96.782190632653, -96.782090632653]","[32.783607816327, -96.782190632653]","[32.783707816327, -96.782090632653]","[[-96.782190632653, 32.783707816327], [-96.782190632653, -96.782090632653], [32.783607816327, -96.782090632653], [32.783607816327, 32.783707816327], [-96.782190632653, 32.783707816327]]","POLYGON ((-96.782190632653 32.783707816327, -96.782190632653 -96.782090632653, 32.783607816327 -96.782090632653, 32.783607816327 32.783707816327, -96.782190632653 32.783707816327))","POLYGON ((-96.782190632653 32.783707816327, -96.782190632653 -96.782090632653, 32.783607816327 -96.782090632653, 32.783607816327 32.783707816327, -96.782190632653 32.783707816327))"
476,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Three Links,32.784452657763076,-96.78446634472814,Rock Club,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Rock Club, Downtown Dallas, Deep Ellum","[32.7842124, 32.784419, -96.7845583, -96.7844108]","[32.7842124, -96.7845583]","[32.784419, -96.7844108]","[[-96.7845583, 32.784419], [-96.7845583, -96.7844108], [32.7842124, -96.7844108], [32.7842124, 32.784419], [-96.7845583, 32.784419]]","POLYGON ((-96.7845583 32.784419, -96.7845583 -96.7844108, 32.7842124 -96.7844108, 32.7842124 32.784419, -96.7845583 32.784419))","POLYGON ((-96.7845583 32.784419, -96.7845583 -96.7844108, 32.7842124 -96.7844108, 32.7842124 32.784419, -96.7845583 32.784419))"
477,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,The Free Man,32.782774888831945,-96.78518629841116,Cajun / Creole Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Cajun / Creole Restaurant, Downtown Dallas, Deep Ellum","[32.7824091, 32.7827239, -96.7852041, -96.7849702]","[32.7824091, -96.7852041]","[32.7827239, -96.7849702]","[[-96.7852041, 32.7827239], [-96.7852041, -96.7849702], [32.7824091, -96.7849702], [32.7824091, 32.7827239], [-96.7852041, 32.7827239]]","POLYGON ((-96.7852041 32.7827239, -96.7852041 -96.7849702, 32.7824091 -96.7849702, 32.7824091 32.7827239, -96.7852041 32.7827239))","POLYGON ((-96.7852041 32.7827239, -96.7852041 -96.7849702, 32.7824091 -96.7849702, 32.7824091 32.7827239, -96.7852041 32.7827239))"
478,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Stirr,32.78410550919891,-96.78334278316689,American Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"American Restaurant, Downtown Dallas, Deep Ellum","[32.7840606, 32.7844617, -96.7834168, -96.7826388]","[32.7840606, -96.7834168]","[32.7844617, -96.7826388]","[[-96.7834168, 32.7844617], [-96.7834168, -96.7826388], [32.7840606, -96.7826388], [32.7840606, 32.7844617], [-96.7834168, 32.7844617]]","POLYGON ((-96.7834168 32.7844617, -96.7834168 -96.7826388, 32.7840606 -96.7826388, 32.7840606 32.7844617, -96.7834168 32.7844617))","POLYGON ((-96.7834168 32.7844617, -96.7834168 -96.7826388, 32.7840606 -96.7826388, 32.7840606 32.7844617, -96.7834168 32.7844617))"
479,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,The Green Room,32.78478207,-96.78413334,Bar,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Bar, Downtown Dallas, Deep Ellum","[32.7846675, 32.784844, -96.784248, -96.7840468]","[32.7846675, -96.784248]","[32.784844, -96.7840468]","[[-96.784248, 32.784844], [-96.784248, -96.7840468], [32.7846675, -96.7840468], [32.7846675, 32.784844], [-96.784248, 32.784844]]","POLYGON ((-96.78424800000001 32.784844, -96.78424800000001 -96.7840468, 32.7846675 -96.7840468, 32.7846675 32.784844, -96.78424800000001 32.784844))","POLYGON ((-96.78424800000001 32.784844, -96.78424800000001 -96.7840468, 32.7846675 -96.7840468, 32.7846675 32.784844, -96.78424800000001 32.784844))"
480,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Cane Rosso,32.78258089529209,-96.7855247311329,Pizza Place,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Pizza Place, Downtown Dallas, Deep Ellum","[32.78255, 32.78265, -96.7855922, -96.7854922]","[32.78255, -96.7855922]","[32.78265, -96.7854922]","[[-96.7855922, 32.78265], [-96.7855922, -96.7854922], [32.78255, -96.7854922], [32.78255, 32.78265], [-96.7855922, 32.78265]]","POLYGON ((-96.7855922 32.78265, -96.7855922 -96.78549219999999, 32.78255 -96.78549219999999, 32.78255 32.78265, -96.7855922 32.78265))","POLYGON ((-96.7855922 32.78265, -96.7855922 -96.78549219999999, 32.78255 -96.78549219999999, 32.78255 32.78265, -96.7855922 32.78265))"
481,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,All Good Cafe,32.7844112160402,-96.78075101357028,American Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"American Restaurant, Downtown Dallas, Deep Ellum","[32.784246, 32.784346, -96.7807414, -96.7806414]","[32.784246, -96.7807414]","[32.784346, -96.7806414]","[[-96.7807414, 32.784346], [-96.7807414, -96.7806414], [32.784246, -96.7806414], [32.784246, 32.784346], [-96.7807414, 32.784346]]","POLYGON ((-96.7807414 32.784346, -96.7807414 -96.78064139999999, 32.784246 -96.78064139999999, 32.784246 32.784346, -96.7807414 32.784346))","POLYGON ((-96.7807414 32.784346, -96.7807414 -96.78064139999999, 32.784246 -96.78064139999999, 32.784246 32.784346, -96.7807414 32.784346))"
482,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Le Bon Temps,32.784208,-96.78085899999999,Dessert Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Dessert Shop, Downtown Dallas, Deep Ellum","[32.784246, 32.784346, -96.7807414, -96.7806414]","[32.784246, -96.7807414]","[32.784346, -96.7806414]","[[-96.7807414, 32.784346], [-96.7807414, -96.7806414], [32.784246, -96.7806414], [32.784246, 32.784346], [-96.7807414, 32.784346]]","POLYGON ((-96.7807414 32.784346, -96.7807414 -96.78064139999999, 32.784246 -96.78064139999999, 32.784246 32.784346, -96.7807414 32.784346))","POLYGON ((-96.7807414 32.784346, -96.7807414 -96.78064139999999, 32.784246 -96.78064139999999, 32.784246 32.784346, -96.7807414 32.784346))"
483,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Club Dada,32.78452028226828,-96.78394704307757,Music Venue,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Music Venue, Downtown Dallas, Deep Ellum","[32.7842751, 32.7845405, -96.7841762, -96.783822]","[32.7842751, -96.7841762]","[32.7845405, -96.783822]","[[-96.7841762, 32.7845405], [-96.7841762, -96.783822], [32.7842751, -96.783822], [32.7842751, 32.7845405], [-96.7841762, 32.7845405]]","POLYGON ((-96.7841762 32.7845405, -96.7841762 -96.783822, 32.7842751 -96.783822, 32.7842751 32.7845405, -96.7841762 32.7845405))","POLYGON ((-96.7841762 32.7845405, -96.7841762 -96.783822, 32.7842751 -96.783822, 32.7842751 32.7845405, -96.7841762 32.7845405))"
484,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Life In Deep Ellum,32.781748240942235,-96.78228359331602,Music Venue,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Music Venue, Downtown Dallas, Deep Ellum","[32.781759829906, 32.781859829906, -96.782354292892, -96.782254292892]","[32.781759829906, -96.782354292892]","[32.781859829906, -96.782254292892]","[[-96.782354292892, 32.781859829906], [-96.782354292892, -96.782254292892], [32.781759829906, -96.782254292892], [32.781759829906, 32.781859829906], [-96.782354292892, 32.781859829906]]","POLYGON ((-96.78235429289199 32.781859829906, -96.78235429289199 -96.78225429289201, 32.781759829906 -96.78225429289201, 32.781759829906 32.781859829906, -96.78235429289199 32.781859829906))","POLYGON ((-96.78235429289199 32.781859829906, -96.78235429289199 -96.78225429289201, 32.781759829906 -96.78225429289201, 32.781759829906 32.781859829906, -96.78235429289199 32.781859829906))"
485,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Deep Vellum Books,32.78370308164684,-96.7803036182937,Bookstore,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Bookstore, Downtown Dallas, Deep Ellum","[32.78357, 32.78367, -96.780492, -96.780392]","[32.78357, -96.780492]","[32.78367, -96.780392]","[[-96.780492, 32.78367], [-96.780492, -96.780392], [32.78357, -96.780392], [32.78357, 32.78367], [-96.780492, 32.78367]]","POLYGON ((-96.780492 32.78367, -96.780492 -96.78039200000001, 32.78357 -96.78039200000001, 32.78357 32.78367, -96.780492 32.78367))","POLYGON ((-96.780492 32.78367, -96.780492 -96.78039200000001, 32.78357 -96.78039200000001, 32.78357 32.78367, -96.780492 32.78367))"
486,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,High & Tight,32.78407714257212,-96.7840962787592,Cocktail Bar,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Cocktail Bar, Downtown Dallas, Deep Ellum","[32.7842751, 32.7845405, -96.7841762, -96.783822]","[32.7842751, -96.7841762]","[32.7845405, -96.783822]","[[-96.7841762, 32.7845405], [-96.7841762, -96.783822], [32.7842751, -96.783822], [32.7842751, 32.7845405], [-96.7841762, 32.7845405]]","POLYGON ((-96.7841762 32.7845405, -96.7841762 -96.783822, 32.7842751 -96.783822, 32.7842751 32.7845405, -96.7841762 32.7845405))","POLYGON ((-96.7841762 32.7845405, -96.7841762 -96.783822, 32.7842751 -96.783822, 32.7842751 32.7845405, -96.7841762 32.7845405))"
487,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Chills 360,32.78438076429579,-96.78468752260702,Ice Cream Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Ice Cream Shop, Downtown Dallas, Deep Ellum","[32.7841208, 32.7843704, -96.7847506, -96.7846471]","[32.7841208, -96.7847506]","[32.7843704, -96.7846471]","[[-96.7847506, 32.7843704], [-96.7847506, -96.7846471], [32.7841208, -96.7846471], [32.7841208, 32.7843704], [-96.7847506, 32.7843704]]","POLYGON ((-96.7847506 32.7843704, -96.7847506 -96.7846471, 32.7841208 -96.7846471, 32.7841208 32.7843704, -96.7847506 32.7843704))","POLYGON ((-96.7847506 32.7843704, -96.7847506 -96.7846471, 32.7841208 -96.7846471, 32.7841208 32.7843704, -96.7847506 32.7843704))"
488,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Anvil Pub,32.78430172276932,-96.78508789409656,Pub,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Pub, Downtown Dallas, Deep Ellum","[32.7843412, 32.7853374, -96.7860346, -96.7838301]","[32.7843412, -96.7860346]","[32.7853374, -96.7838301]","[[-96.7860346, 32.7853374], [-96.7860346, -96.7838301], [32.7843412, -96.7838301], [32.7843412, 32.7853374], [-96.7860346, 32.7853374]]","POLYGON ((-96.78603459999999 32.7853374, -96.78603459999999 -96.7838301, 32.7843412 -96.7838301, 32.7843412 32.7853374, -96.78603459999999 32.7853374))","POLYGON ((-96.78603459999999 32.7853374, -96.78603459999999 -96.7838301, 32.7843412 -96.7838301, 32.7843412 32.7853374, -96.78603459999999 32.7853374))"
489,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Harlowe MXM,32.78427582486335,-96.7824232798911,New American Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"New American Restaurant, Downtown Dallas, Deep Ellum","[32.7840606, 32.7844617, -96.7834168, -96.7826388]","[32.7840606, -96.7834168]","[32.7844617, -96.7826388]","[[-96.7834168, 32.7844617], [-96.7834168, -96.7826388], [32.7840606, -96.7826388], [32.7840606, 32.7844617], [-96.7834168, 32.7844617]]","POLYGON ((-96.7834168 32.7844617, -96.7834168 -96.7826388, 32.7840606 -96.7826388, 32.7840606 32.7844617, -96.7834168 32.7844617))","POLYGON ((-96.7834168 32.7844617, -96.7834168 -96.7826388, 32.7840606 -96.7826388, 32.7840606 32.7844617, -96.7834168 32.7844617))"
490,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,B4,32.78401599224456,-96.78396974811359,Antique Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Antique Shop, Downtown Dallas, Deep Ellum","[32.7835403, 32.7838491, -96.7837737, -96.7833977]","[32.7835403, -96.7837737]","[32.7838491, -96.7833977]","[[-96.7837737, 32.7838491], [-96.7837737, -96.7833977], [32.7835403, -96.7833977], [32.7835403, 32.7838491], [-96.7837737, 32.7838491]]","POLYGON ((-96.7837737 32.7838491, -96.7837737 -96.78339769999999, 32.7835403 -96.78339769999999, 32.7835403 32.7838491, -96.7837737 32.7838491))","POLYGON ((-96.7837737 32.7838491, -96.7837737 -96.78339769999999, 32.7835403 -96.78339769999999, 32.7835403 32.7838491, -96.7837737 32.7838491))"
491,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,The Nines,32.78443092903151,-96.78172427874662,Nightclub,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Nightclub, Downtown Dallas, Deep Ellum","[32.784317469388, 32.784417469388, -96.781767244898, -96.781667244898]","[32.784317469388, -96.781767244898]","[32.784417469388, -96.781667244898]","[[-96.781767244898, 32.784417469388], [-96.781767244898, -96.781667244898], [32.784317469388, -96.781667244898], [32.784317469388, 32.784417469388], [-96.781767244898, 32.784417469388]]","POLYGON ((-96.78176724489801 32.784417469388, -96.78176724489801 -96.781667244898, 32.784317469388 -96.781667244898, 32.784317469388 32.784417469388, -96.78176724489801 32.784417469388))","POLYGON ((-96.78176724489801 32.784417469388, -96.78176724489801 -96.781667244898, 32.784317469388 -96.781667244898, 32.784317469388 32.784417469388, -96.78176724489801 32.784417469388))"
492,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Deep Ellum Brewing Company,32.78077024467891,-96.78168012178874,Brewery,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Brewery, Downtown Dallas, Deep Ellum","[32.7806794, 32.7807794, -96.7814377, -96.7813377]","[32.7806794, -96.7814377]","[32.7807794, -96.7813377]","[[-96.7814377, 32.7807794], [-96.7814377, -96.7813377], [32.7806794, -96.7813377], [32.7806794, 32.7807794], [-96.7814377, 32.7807794]]","POLYGON ((-96.7814377 32.7807794, -96.7814377 -96.78133769999999, 32.7806794 -96.78133769999999, 32.7806794 32.7807794, -96.7814377 32.7807794))","POLYGON ((-96.7814377 32.7807794, -96.7814377 -96.78133769999999, 32.7806794 -96.78133769999999, 32.7806794 32.7807794, -96.7814377 32.7807794))"
493,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Shoals,32.78403669718818,-96.78597175267221,Bar,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Bar, Downtown Dallas, Deep Ellum","[32.7840169, 32.7841169, -96.786136, -96.786036]","[32.7840169, -96.786136]","[32.7841169, -96.786036]","[[-96.786136, 32.7841169], [-96.786136, -96.786036], [32.7840169, -96.786036], [32.7840169, 32.7841169], [-96.786136, 32.7841169]]","POLYGON ((-96.786136 32.7841169, -96.786136 -96.786036, 32.7840169 -96.786036, 32.7840169 32.7841169, -96.786136 32.7841169))","POLYGON ((-96.786136 32.7841169, -96.786136 -96.786036, 32.7840169 -96.786036, 32.7840169 32.7841169, -96.786136 32.7841169))"
494,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,The Quixotic World - Theatre House & Magikal Event Space,32.78395210000001,-96.782263,Performing Arts Venue,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Performing Arts Venue, Downtown Dallas, Deep Ellum","[32.783907204082, 32.784007204082, -96.782279408163, -96.782179408163]","[32.783907204082, -96.782279408163]","[32.784007204082, -96.782179408163]","[[-96.782279408163, 32.784007204082], [-96.782279408163, -96.782179408163], [32.783907204082, -96.782179408163], [32.783907204082, 32.784007204082], [-96.782279408163, 32.784007204082]]","POLYGON ((-96.78227940816301 32.784007204082, -96.78227940816301 -96.782179408163, 32.783907204082 -96.782179408163, 32.783907204082 32.784007204082, -96.78227940816301 32.784007204082))","POLYGON ((-96.78227940816301 32.784007204082, -96.78227940816301 -96.782179408163, 32.783907204082 -96.782179408163, 32.783907204082 32.784007204082, -96.78227940816301 32.784007204082))"
495,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,bobaddiction,32.78466133677569,-96.77980039109384,Bubble Tea Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Bubble Tea Shop, Downtown Dallas, Deep Ellum","[32.7848535, 32.7850553, -96.7793824, -96.7790929]","[32.7848535, -96.7793824]","[32.7850553, -96.7790929]","[[-96.7793824, 32.7850553], [-96.7793824, -96.7790929], [32.7848535, -96.7790929], [32.7848535, 32.7850553], [-96.7793824, 32.7850553]]","POLYGON ((-96.7793824 32.7850553, -96.7793824 -96.77909289999999, 32.7848535 -96.77909289999999, 32.7848535 32.7850553, -96.7793824 32.7850553))","POLYGON ((-96.7793824 32.7850553, -96.7793824 -96.77909289999999, 32.7848535 -96.77909289999999, 32.7848535 32.7850553, -96.7793824 32.7850553))"
496,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Brick & Bones,32.78463443646022,-96.78417933607204,Fried Chicken Joint,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Fried Chicken Joint, Downtown Dallas, Deep Ellum","[32.7846546, 32.7847391, -96.7842232, -96.7841374]","[32.7846546, -96.7842232]","[32.7847391, -96.7841374]","[[-96.7842232, 32.7847391], [-96.7842232, -96.7841374], [32.7846546, -96.7841374], [32.7846546, 32.7847391], [-96.7842232, 32.7847391]]","POLYGON ((-96.7842232 32.7847391, -96.7842232 -96.78413740000001, 32.7846546 -96.78413740000001, 32.7846546 32.7847391, -96.7842232 32.7847391))","POLYGON ((-96.7842232 32.7847391, -96.7842232 -96.78413740000001, 32.7846546 -96.78413740000001, 32.7846546 32.7847391, -96.7842232 32.7847391))"
497,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,CrossFit Deep Ellum,32.78217281868498,-96.78470285422082,Gym,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Gym, Downtown Dallas, Deep Ellum","[32.7821613, 32.7824101, -96.7849492, -96.7845815]","[32.7821613, -96.7849492]","[32.7824101, -96.7845815]","[[-96.7849492, 32.7824101], [-96.7849492, -96.7845815], [32.7821613, -96.7845815], [32.7821613, 32.7824101], [-96.7849492, 32.7824101]]","POLYGON ((-96.7849492 32.7824101, -96.7849492 -96.7845815, 32.7821613 -96.7845815, 32.7821613 32.7824101, -96.7849492 32.7824101))","POLYGON ((-96.7849492 32.7824101, -96.7849492 -96.7845815, 32.7821613 -96.7845815, 32.7821613 32.7824101, -96.7849492 32.7824101))"
498,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,The Mozzarella Company,32.784836999999996,-96.780904,Cheese Shop,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"Cheese Shop, Downtown Dallas, Deep Ellum","[32.784808309949, 32.784908309949, -96.780873957197, -96.780773957197]","[32.784808309949, -96.780873957197]","[32.784908309949, -96.780773957197]","[[-96.780873957197, 32.784908309949], [-96.780873957197, -96.780773957197], [32.784808309949, -96.780773957197], [32.784808309949, 32.784908309949], [-96.780873957197, 32.784908309949]]","POLYGON ((-96.780873957197 32.784908309949, -96.780873957197 -96.780773957197, 32.784808309949 -96.780773957197, 32.784808309949 32.784908309949, -96.780873957197 32.784908309949))","POLYGON ((-96.780873957197 32.784908309949, -96.780873957197 -96.780773957197, 32.784808309949 -96.780773957197, 32.784808309949 32.784908309949, -96.780873957197 32.784908309949))"
499,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Punch Bowl Social,32.783132,-96.785752,American Restaurant,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"American Restaurant, Downtown Dallas, Deep Ellum","[32.7828804, 32.7829804, -96.785527, -96.785427]","[32.7828804, -96.785527]","[32.7829804, -96.785427]","[[-96.785527, 32.7829804], [-96.785527, -96.785427], [32.7828804, -96.785427], [32.7828804, 32.7829804], [-96.785527, 32.7829804]]","POLYGON ((-96.785527 32.7829804, -96.785527 -96.785427, 32.7828804 -96.785427, 32.7828804 32.7829804, -96.785527 32.7829804))","POLYGON ((-96.785527 32.7829804, -96.785527 -96.785427, 32.7828804 -96.785427, 32.7828804 32.7829804, -96.785527 32.7829804))"
500,Downtown Dallas,Deep Ellum,32.784100000000024,-96.78264999999999,Terry Blacks Bbq,32.784904,-96.779277,BBQ Joint,75226,0.0,90778,12003,75226,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,312731.0,32.78165690000003,-96.77932659999999,"BBQ Joint, Downtown Dallas, Deep Ellum","[32.7848535, 32.7850553, -96.7793824, -96.7790929]","[32.7848535, -96.7793824]","[32.7850553, -96.7790929]","[[-96.7793824, 32.7850553], [-96.7793824, -96.7790929], [32.7848535, -96.7790929], [32.7848535, 32.7850553], [-96.7793824, 32.7850553]]","POLYGON ((-96.7793824 32.7850553, -96.7793824 -96.77909289999999, 32.7848535 -96.77909289999999, 32.7848535 32.7850553, -96.7793824 32.7850553))","POLYGON ((-96.7793824 32.7850553, -96.7793824 -96.77909289999999, 32.7848535 -96.77909289999999, 32.7848535 32.7850553, -96.7793824 32.7850553))"
